Artist ID,Name,Nationality,Birth Year,Work Count
746,John Randall Bratby,British,1928.0,1
747,Pieter Brattinga,Dutch,1931.0,9
749,Adolphe Braun,French,1812.0,6
750,Braun et Compagnie,French,,2
751,Victor Brauner,Romanian,1903.0,13
752,Troy Brauntuch,American,1954.0,2
753,Claudio Bravo,Chilean,1936.0,3
755,Stipe Brcic,Yugoslav,1948.0,1
756,George Brecht,American,1926.0,235
757,Charles H. Breed,American,1876.0,5
758,Robert Breer,American,1926.0,5
759,Carl-Arne Breger,Swedish,1923.0,1
760,KP Brehmer,German,1938.0,14
761,Raymond Breinin,American,1910.0,1
762,Joseph Breitenbach,American,1896.0,9
763,Bjorn G. Breitholtz,Swedish,,1
764,Uwe Bremer,German,1940.0,8
766,Miguel Bresciano,Uruguayan,1937.0,1
767,Rodolphe Bresdin,French,1822.0,13
768,André Breton,French,1896.0,31
769,Marcel Breuer,American,1902.0,31
771,William Brice,American,1921.0,30
772,Charles D. Briddell,American,,2
773,Marilyn Bridges,American,1948.0,5
774,Barry Bridgwood,American,1957.0,1
775,G. Stanislaus Brien,British,,1
776,Judson Briggs,American,1906.0,1
777,Anne W. Brigman,American,1869.0,3
778,Serge Brignoni,Swiss,1903.0,4
779,Denis Brihat,French,1928.0,2
780,Enrique Brinkmann,Spanish,1938.0,1
781,Horace Bristol,American,1908.0,3
782,L. N. Britton,American,1858.0,1
783,René Brô,French,1930.0,1
784,John Brockman,American,1941.0,1
785,Gottfried Brockmann,German,1903.0,2
787,Gandy Brodie,American,1925.0,1
788,Alexey Brodovitch,American,1898.0,12
789,Alexander Brodsky,Russian,,7
790,Jürgen Brodwolf,Swiss,1932.0,4
791,Stephen Brody,American,1926.0,4
792,Horace Brodzky,American,1885.0,2
793,Stig Brøgger,Danish,1941.0,1
794,Robert Broner,American,1922.0,5
795,Marcel Broodthaers,Belgian,1924.0,94
796,Alexander Brook,American,1898.0,9
797,John Brook,American,1924.0,2
798,James Brooks,American,1906.0,7
799,Milton Brooks,American,1901.0,1
800,Wendell Brooks,American,1939.0,1
801,Harry Brorby,American,1927.0,1
802,Joan Brossa,Spanish,1919.0,6
803,Gary Stephen Brotmeyer,American,1946.0,4
804,Arthur William Brown,American,1881.0,1
805,Gustav A. Brown,American,1908.0,1
806,James Brown,American,1951.0,63
807,Joan Brown,American,1938.0,1
808,Kathan Brown,American,1935.0,1
809,Margaret DeM Brown,American,,1
810,Ray Brown,American,1933.0,1
811,Roger Brown,American,1941.0,25
812,William Brown,American,,1
814,Byron Browne,American,1907.0,4
815,Colleen Browning,American,1923.0,2
816,Robert Brownjohn,American,1925.0,145
817,Kenneth Brozen,American,1927.0,3
818,Roser Llop Bru,Chilean,1923.0,2
819,Salvador Bru,Chilean,1923.0,21
820,Jon O. Brubaker,American,1875.0,1
821,Patrick Henry Bruce,American,1881.0,1
822,Anton Bruehl,American,1900.0,6
824,Francis Bruguière,American,1879.0,8
825,Paul Brühwiler,Swiss,1939.0,2
826,William Brui,Israeli,1946.0,29
827,Brumhoff,Nationality unknown,,1
828,Donald Brun,Swiss,1909.0,3
829,Peter Brüning,German,1929.0,4
830,Robert Brunner,American,1958.0,2
831,Albin Brunovsky,Slovak,,1
832,Norman Bruns,American,1921.0,1
833,Günter Brus,Austrian,1938.0,48
834,Grisha Bruskin,Russian,1945.0,7
835,Wim Brusse,Dutch,1910.0,2
836,William Bryant,American,1946.0,2
837,Camille Bryen,French,1907.0,11
838,Tadeusz Brzozowski,Polish,1918.0,2
839,Gernot Bubenik,German,1942.0,12
840,Boris Bućan,Croatian,1947.0,22
841,Erich Buchegger,Austrian,1924.0,1
842,Gustave Buchet,Swiss,1888.0,1
843,Carl Buchheister,German,1890.0,4
844,Erich Buchholz,German,1891.0,4
845,John Buck,American,1946.0,2
846,Peer Bücking,German,1906.0,1
847,John Buckland-Wright,British,1897.0,14
848,Peter H. Buckley,American,1925.0,4
849,Stephen Buckley,British,,1
850,David Budd,American,1927.0,3
851,Dan Budnik,American,1933.0,4
852,Budry,Greek,,1
853,Eugene Buechel,American,1874.0,42
854,Alice Standish Buell,American,1892.0,1
855,Bernard Buffet,French,1928.0,3
856,Fritz Bühler,Swiss,1909.0,6
857,Felix Buhot,French,1847.0,1
858,Adam Bujak,Polish,1940.0,1
860,John G. Bullock,American,1854.0,25
861,Wynn Bullock,American,1902.0,40
862,Torun Bülow-Hübe,Swedish,1929.0,2
863,Louis Bunce,American,1907.0,18
864,Willi Bunkowski,German,1949.0,1
865,Édouard-Wilfred Buquet,French,1866.0,1
866,Pierre Buraglio,French,1939.0,1
867,Pablo Burchard,Chilean,1875.0,1
869,Max Burchartz,German,1887.0,40
870,Charles Burchfield,American,1893.0,11
871,Chris Burden,American,1946.0,54
873,Daniel Buren,French,1938.0,59
874,Bill Burke,American,1943.0,4
875,Burkhard,Swiss,,1
876,Paul Burlin,American,1886.0,4
877,David Burliuk,Ukrainian,1882.0,30
878,Ian Burn,Australian,1939.0,1
879,Edward Burne-Jones,British,1833.0,90
880,Deirdre Burnett,British,1939.0,3
881,Joseph Burnett,American,1923.0,1
882,Marsha Burns,American,1945.0,1
883,Edward Burra,British,1905.0,2
884,Alberto Burri,Italian,1915.0,13
885,René Burri,Swiss,1933.0,16
886,Larry Burrows,British,1926.0,6
888,Richmond Burton,American,1960.0,3
889,Scott Burton,American,1939.0,5
890,Pol Bury,Belgian,1922.0,46
892,Andrew Foster Bush,American,1956.0,1
893,Jack Bush,Canadian,1909.0,7
894,Wolf von dem Bussche,American,1934.0,3
895,Solomon D. Butcher,American,1856.0,8
898,Frances Butler,American,1940.0,2
899,Horacio A. Butler,Argentine,1897.0,1
900,Reg Butler,British,1913.0,12
901,Elizabeth Butterworth,British,1949.0,1
902,James Lee Byars,American,1932.0,24
903,Michael Byron,American,1954.0,1
904,C.N. and Company,British,,1
905,Roland Cabot,Brazilian,,1
906,Luigi Caccia Dominioni,Italian,1913.0,7
907,Cadavre Exquis,French,,5
908,John Cadenhead,American,1937.0,1
909,Paul Cadmus,American,1904.0,32
910,Poul Cadovius,Danish,1911.0,1
911,Deborah Fleming Caffery,American,1948.0,5
912,John Cage,American,1912.0,85
913,Corrado Cagli,American,1910.0,3
914,Miriam Cahn,Swiss,1949.0,2
915,Marcelle Cahn,French,1895.0,2
916,Fred Cain,American,1938.0,1
917,José Milner Cajahuaringa,Peruvian,1932.0,1
918,Charles Cajori,American,1921.0,2
919,Letterio Calapai,American,1902.0,2
920,Nicolas Calas,American,1907.0,2
921,Lawrence Calcagno,American,1916.0,2
922,Alexander Calder,American,1898.0,100
923,Dale R. Caldwell,American,1929.0,1
924,Harry Callahan,American,1912.0,247
925,Kenneth Callahan,American,1905.0,1
926,Mary Callery,American,1903.0,2
927,Edwin Calligan,British,,1
928,Jo Ann Callis,American,1940.0,3
931,"P. E. Camerer, St. Paul, MN",American,,1
932,Julia Margaret Cameron,British,1815.0,15
933,Julio Camino Sanchez,Peruvian,1919.0,1
934,Luis Camnitzer,Uruguayan,1937.0,8
935,Charles Camoin,French,1879.0,2
937,Nickie Campbell,American,1962.0,5
938,Jewett Campbell,American,1912.0,1
939,Steven Campbell,British,1954.0,3
940,Heinrich Campendonk,German,1889.0,16
941,Antonia Campi,Italian,1921.0,2
942,Massimo Campigli,Italian,1895.0,37
944,Peter Campus,American,1937.0,7
945,Vincent Canadé,American,1879.0,5
946,Cañavate,Spanish,1902.0,2
947,John Candelario,American,1916.0,20
948,Louis Cane,French,1943.0,1
949,Giacomo Caneva,Italian,1810.0,1
950,Johannes Canis,German,1895.0,10
952,Rafael Canogar,Spanish,1935.0,30
953,Domenico Cantatore,Italian,1906.0,1
954,Federico Cantú,Mexican,,1
955,Cornell Capa,American,1918.0,4
956,Robert Capa,American,1913.0,9
957,Bruno Capacci,Italian,1906.0,2
958,Josef Capek,Czech,1887.0,6
959,Alfred Capel-Cure,British,1826.0,180
960,Giuseppe Capogrossi,Italian,1900.0,5
961,Paul Caponigro,American,1932.0,22
962,Leonetto Cappiello,French,1875.0,6
963,Luis B. Caputo Demarco,Argentine,1899.0,13
964,Aida Carballo,Argentine,,1
965,Miguel-Ángel Cárdenas,Dutch,1934.0,1
966,Augustin Càrdenas,Cuban,1927.0,2
967,Santiago Cárdenas,Colombian,1937.0,4
968,Emil Cardinaux,Swiss,1877.0,2
969,José Bernardo Cardoso Jr.,Brazilian,1861.0,1
970,Etienne Carjat,French,1829.0,8
972,Arthur B. Carles,American,1882.0,1
973,C. Carleton,American,,1
974,Marie Carlier,French,1920.0,2
975,Charles W. Carlson,American,,1
976,Richard Carlson,Australian,1941.0,1
977,Jean Carlu,French,1900.0,6
978,Natacha Carlu,Nationality unknown,,1
980,Eugenio Carmi,Italian,1920.0,18
981,John William Carnell,American,1952.0,2
982,Anthony Caro,British,1924.0,4
983,Carol,Cuban,,1
984,Paolo Carosone,Italian,,4
985,Carpenter,British,,5
986,William L. Carqueville,American,1871.0,1
987,Carlo Carrà,Italian,1881.0,7
988,Mario Carreño,Chilean,1913.0,2
989,Clara Carrié,Argentine,,1
990,Eugène Carrière,French,1849.0,6
991,Mario Carrieri,Italian,1932.0,2
993,Leonora Carrington,British,1917.0,3
994,John Carroll,American,1892.0,4
996,Patricia Jon Carroll,American,1942.0,2
998,Clarence H. Carter,American,1904.0,1
999,Paul Carter,American,1903.0,1
1000,Henri Cartier-Bresson,French,1908.0,305
1001,Flavio de R. Carvalho,Brazilian,1899.0,2
1003,Carybé (Hector Bernabó),Brazilian,1911.0,47
1004,John Casado,American,1944.0,4
1007,Andrea Cascella,Italian,1920.0,1
1008,Pietro Cascella,Italian,1921.0,2
1009,Jacqueline S. Casey,American,1927.0,1
1010,Sydney Cash,American,1941.0,1
1011,Casio Computer Co. Ltd.,Japanese,1957.0,1
1012,Tranquillo Casiraghi,Italian,1923.0,1
1013,Felice Casorati,Italian,,11
1014,Karl Caspar,German,1879.0,9
1015,A. M. Cassandre,French,1901.0,51
1016,Mary Cassatt,American,1844.0,3
1017,Axel Cassel,French,1955.0,1
1019,Herbert Carroll Cassill,American,1928.0,1
1021,Rodolfo V Castagna,Argentine,,1
1023,Moshe Elazar Castel,Israeli,1909.0,1
1024,Pedro Castelar Báez,Mexican,,1
1025,Enrico Castellani,Italian,1930.0,1
1026,Julio Castellanos,Mexican,1905.0,3
1027,Federico Castellon,American,1914.0,16
1028,Achille Castiglioni,Italian,1918.0,16
1029,Pier Giacomo Castiglioni,Italian,1913.0,11
1030,Fernando Castillo,Mexican,1882.0,1
1031,Rosemarie Castoro,American,1939.0,1
1033,Vita Castro,Mexican,,1
1034,Enrique Castro-Cid,Chilean,1937.0,1
1035,P. H. Caswell,American,,1
1036,Umberto Catalano,Italian,1944.0,1
1037,Elizabeth Catlett,American,1915.0,7
1038,Bob Cato,Nationality unknown,1923.0,1
1039,Patrick Caulfield,British,1936.0,39
1040,Cause,French,,1
1041,Alik Cavaliere,Italian,1926.0,2
1042,Giorgio Cavallon,American,1904.0,10
1043,Cazals,French,1865.0,1
1044,Bruno Ceccobelli,Italian,1952.0,1
1045,Francis Celentano,American,1928.0,1
1046,Stojan Celic,Nationality unknown,,1
1047,Perez Celis,Argentine,,2
1048,Vija Celmins,American,1938.0,45
1049,Centrokappa Design and Communication,Italian,1972.0,1
1050,Edmond Ceria,French,1884.0,2
1051,Emilio Cerri,Italian,,1
1052,César (César Baldaccini),French,1921.0,8
1053,Paul Cézanne,French,1839.0,25
1054,Lynn Chadwick,British,1914.0,8
1055,Marc Chagall,French,1887.0,1174
1056,Roger Chailloux,Dutch,,1
1057,Gaston Chaissac,French,1910.0,2
1058,Paul Chaleff,American,1947.0,8
1059,Samuel Chamberlain,American,1895.0,1
1060,John Chamberlain,American,1927.0,10
1062,Chambers,American,,1
1063,Martín Chambi,Peruvian,1891.0,33
1064,Roger Chancel,French,1898.0,16
1065,Bruce Chandler,American,1945.0,4
1068,Linda Chapman,American,1952.0,1
1069,André Chapon,French,,22
1070,Walter Chappell,American,1925.0,8
1071,Serge Charchoune,Russian,1888.0,2
1072,Chargesheimer (Karl-Heinz Hargesheimer),German,1924.0,7
1073,Sarah Charlesworth,American,1947.0,6
1074,Jean Charlot,American,1898.0,116
1078,Louisa Chase,American,1951.0,7
1080,Theodore Chassériau,French,1819.0,1
1081,Roger Chastel,French,1897.0,91
1083,Edward Chavez,American,1917.0,1
1084,José Chávez Morado,Mexican,1909.0,37
1085,Santos Chávez,Chilean,1934.0,1
1086,Bernard Cheese,British,,1
1088,Cheng Sha Ping,Chinese,,1
1089,Jules Chéret,French,1836.0,18
1091,Ivan Chermayeff,American,1932.0,76
1092,Norman Cherner,American,1920.0,1
1093,Iakov Chernikhov,Russian,1889.0,8
1095,Michael Chernyshov,Russian,1945.0,2
1096,Lee Chesney,American,1920.0,2
1097,Sandro Chia,Italian,1946.0,19
1098,Miriam Chiaverini,Nationality unknown,,2
1099,Judy Chicago,American,1937.0,1
1100,John Chick,American,,10
1101,Pietro Chiesa,Italian,1892.0,1
1102,Chikuchi Toshio,,,1
1103,Bernard Childs,American,1910.0,2
1104,Eduardo Chillida,Spanish,1924.0,31
1105,Thomas Chimes,American,1921.0,5
1106,Giorgio de Chirico,Italian,1888.0,111
1107,Marcel Chirnoaga,Romanian,1930.0,1
1108,Anna Chojnacka,Polish,1914.0,1
1109,Seiji Chokai,Japanese,1902.0,1
1110,Chunghi Choo,American,1938.0,2
1111,Gilles-Louis Chrétien,French,,1
1112,William Christenberry,American,1936.0,20
1113,Dan Christensen,American,1942.0,2
1114,Christo,American,1935.0,35
1116,Howard Chandler Christy,American,1872.0,8
1117,Halina Chrostowska,Polish,1929.0,2
1118,Chryssa,American,1933.0,75
1119,Caldecot Chubb,American,,1
1120,John W. Church,American,,2
1122,Seymour Chwast,American,1931.0,20
1123,Michael Ciavolino,American,1924.0,1
1124,Carmen L. Cicero,American,1926.0,2
1125,Roman Cieslewicz,French,1930.0,27
1126,Nicolai Cikovsky,American,1894.0,1
1128,Carlo Cisventi,Italian,1929.0,1
1129,Paul Citroen,Dutch,1896.0,5
1130,Minna Citron,American,1896.0,5
1132,Pierre Eugène Clairin,French,1897.0,3
1133,Larry Clark,American,1943.0,27
1134,John Clem Clarke,American,1937.0,5
1135,Edna Clarke-Hall,British,1879.0,1
1136,José Claudio Da Silva,Brazilian,1932.0,1
1137,Carlfriedrich Claus,German,1930.0,16
1138,Antoni Clavé,Spanish,1913.0,7
1139,Maude Schuyler Clay,American,1953.0,1
1140,Cléanthe (Cléante Carr),American,1911.0,1
1142,Roman Clemens,Swiss,1910.0,1
1143,Gisela Clemens,German,,1
1144,Mildred Leo Clemens,Nationality unknown,,1
1145,Francesco Clemente,Italian,1952.0,84
1146,Lucien Clergue,French,1934.0,23
1147,Fabrizio Clerici,Italian,1913.0,1
1148,Pierre Clerk,Canadian,1928.0,2
1150,Henry Cliffe,British,,2
1151,Charles Clifford,British,1819.0,1
1152,William Clift,American,1944.0,13
1153,Paul Clinton,American,1942.0,2
1155,Carroll Cloar,American,1913.0,3
1156,Chuck Close,American,1940.0,52
1157,John Timothy Close,American,1958.0,1
1158,Emile Clouet,French,,1
1159,Prunella Clough,British,,4
1160,Stanley T. Clough,American,,2
1161,William Clutz,American,1933.0,2
1162,Gerald Coble,American,1933.0,1
1163,Chema Cobo,Spanish,1952.0,9
1164,Alvin Langdon Coburn,American,1882.0,51
1167,Sam Cocomise,Nationality unknown,,1
1168,Jean Cocteau,French,1889.0,8
1170,Sue Coe,British,1951.0,6
1171,Haskell Coffin,American,,2
1172,Bernard Cohen,British,1933.0,15
1173,Barry Cohen,American,1934.0,2
1174,George Cohen,American,1919.0,1
1175,Mark Cohen,American,1943.0,15
1176,Sheldon Cohen,Canadian,1949.0,1
1177,Pinchas Cohen Gan,Israeli,1942.0,10
1178,Charles Coiner,Nationality unknown,1898.0,1
1179,Van Deren Coke,American,1921.0,1
1180,Luigi Colani,German,1928.0,2
1181,Isaac I. Cole,American,,1
1182,Glenn O. Coleman,American,1887.0,17
1183,Robert Colescott,American,1925.0,1
1184,Warrington Colescott,American,1921.0,13
1185,Paul Colin,French,1892.0,10
1186,Edward Colker,American,1927.0,3
1187,Ettore Colla,Italian,1899.0,1
1188,John Collins,American,1888.0,1
1189,Leo Collins,American,,1
1190,Marjory Collins,American,1912.0,1
1192,André Collot,French,1897.0,42
1193,Roy Colmer,British,1935.0,5
1194,Gino Colombini,Italian,1915.0,7
1195,Gianni Colombo,Italian,1937.0,1
1196,Joe Colombo,Italian,1930.0,13
1197,Ithell Colquhoun,British,1906.0,2
1198,Robert Colquhoun,British,1914.0,27
1199,Greg Colson,American,1956.0,9
1202,Ian Colverson,British,1940.0,1
1203,Alex Colville,Canadian,1920.0,2
1204,Franklin Colvin,American,,1
1205,Ulysse Comtois,Canadian,1931.0,1
1207,Edward Condak,American,,1
1208,Miguel Conde,Mexican,1939.0,2
1209,Charles Conder,British,1868.0,1
1210,George Condo,American,1957.0,13
1211,William Congdon,American,1912.0,1
1213,Lee Conklin,American,1941.0,2
1214,Will Connell,American,1898.0,1
1215,Bruce Conner,American,1933.0,66
1216,Gregory Conniff,American,1944.0,4
1217,Linda Connor,American,1944.0,4
1218,Robert Conover,American,,1
1219,Conrad,American,,1
1220,Conran Associates,British,1955.0,4
1221,Pietro Consagra,Italian,1920.0,15
1222,William H. Constable,Australian,1906.0,1
1223,Denis Constanduros,Nationality unknown,,2
1224,Constant (Constant Anton Nieuwenhuys),Dutch,1920.0,5
1225,George Constant,American,1892.0,14
1226,D. Constantin,Greek,,8
1228,Howard Cook,American,1901.0,6
1229,Lia Cook,American,1942.0,1
1231,Austin Cooper,British,1890.0,9
1232,Frederick George Cooper,American,1892.0,4
1234,Francisco Copello,Chilean,1938.0,2
1235,Hans Coper,British,1920.0,6
1236,Andries Dirk Copier,Dutch,1901.0,8
1237,John Coplans,British,1920.0,24
1238,William Copley,American,1919.0,20
1239,Silvio Coppola,Italian,1920.0,1
1240,Edward Corbett,American,1919.0,3
1241,Al Corchia,American,1935.0,1
1242,E. M. Cordier,German,1903.0,1
1243,Lovis Corinth,German,1858.0,192
1245,Eugène Corneau,French,1894.0,2
1246,Corneille (Guillaume van Beverloo),Dutch,1922.0,8
1247,Joseph Cornell,American,1903.0,30
1248,Thomas Cornell,American,1937.0,15
1249,Corning Glass Works,American,1851.0,12
1250,Hector Coronado,Mexican,1938.0,1
1251,Pedro Coronel,Mexican,1923.0,1
1253,Jean-Baptiste-Camille Corot,French,1796.0,3
1254,Antonio Corpora,Italian,1909.0,1
1255,Gloria Cortella,American,1929.0,2
1256,Erasto Cortes Juarez,Mexican,,1
1257,Jean Cortot,French,1925.0,3
1258,Steven Cortright,American,1942.0,4
1260,Marie Cosindas,American,1925.0,2
1261,Herman Costa,American,1944.0,1
1262,Olga Costa,Mexican,1913.0,2
1263,Toni Costa,Italian,1935.0,2
1264,Flavio Costantini,Italian,,1
1265,John Costigan,American,1888.0,1
1266,Alan Cote,American,1937.0,5
1267,Robert Cottingham,American,1935.0,3
1268,Othon Coubine (or Otakar Kubin),Czech,1883.0,11
1270,Jack Coughlin,American,1932.0,1
1271,Graham Coughtry,Canadian,1931.0,2
1272,Coulon,French,1907.0,1
1273,Edward Countey,American,1921.0,1
1274,Pierre Courtin,French,1921.0,7
1275,Morison S. Cousins,American,1934.0,3
1276,Lucien Coutaud,French,1905.0,8
1277,Robert Couturier,French,1905.0,24
1278,Wessel Couzijn,Dutch,1912.0,13
1279,Miguel Covarrubias,Mexican,1904.0,2
1280,John Covert,American,1882.0,1
1281,Robert Cowan,American,1930.0,1
1282,Clement Cowles,British,,1
1283,George C. Cox,American,1851.0,7
1284,Jan Cox,Belgian,1919.0,1
1285,Douglas Craft,American,1924.0,1
1286,Tony Cragg,British,1949.0,5
1287,Edward Gordon Craig,British,1872.0,3
1288,Michael Craig-Martin,British,1941.0,5
1289,Konrad Cramer,American,1888.0,1
1290,Martin Crampton,Nationality unknown,,1
1291,Rollin Crampton,American,1886.0,2
1292,Barbara Crane,American,1928.0,1
1293,Meg Cranston,American,1960.0,71
1294,Crash (John Matos),American,1961.0,2
1297,Mario Cravo Junior,Brazilian,1923.0,5
1298,Ralston Crawford,American,1906.0,12
1299,John Craxton,British,1922.0,18
1300,Robert Creeley,American,1926.0,3
1301,Robert Cremean,American,1932.0,16
1302,Leon Cremière,French,1831.0,1
1303,Leonardo Cremonini,Italian,1925.0,3
1304,L. Crenuere & Cie.,French,,1
1305,Adolphe Crespin,Belgian,1859.0,1
1306,Luca Crippa,Italian,1924.0,2
1307,Roberto Crippa,Italian,1921.0,18
1308,Renato Cristiano,Italian,1926.0,1
1310,George P. Critcherson,American,1823.0,142
1311,Allan Rohan Crite,American,1910.0,2
1312,Ted Croner,American,1922.0,7
1313,Henri-Edmond Cross,French,1856.0,3
1314,Wim Crouwel,Dutch,1928.0,8
1316,Robin Crozier,British,1936.0,3
1317,George Cruikshank,British,1792.0,7
1318,Jason Crum,American,1935.0,3
1319,William Crutchfield,American,1932.0,18
1320,Emilio Cruz,American,1938.0,1
1321,Carlos Cruz-Diez,Venezuelan,1923.0,12
1322,John J. Cu Roi,American,1920.0,1
1323,Enzo Cucchi,Italian,1949.0,8
1324,Cudsen,British,,2
1325,José Luis Cuevas,Mexican,1934.0,79
1326,Modest Cuixart,Spanish,1925.0,1
1327,Gordon Cullen,British,1914.0,1
1329,Ben L. Culwell,American,1918.0,2
1330,Robert Cumming,American,1943.0,64
1331,José Alfonso Cuni,Nationality unknown,,2
1332,Imogen Cunningham,American,1883.0,37
1333,Ben Cunningham (Benjamin Frazier Cunningham),American,1904.0,1
1334,John Timothy Curran,American,1938.0,1
1335,Anthony Currell,British,1942.0,1
1336,William R. Current,American,1923.0,4
1337,Francis Edmund Currey,British,1814.0,2
1338,Charles H. Currier,American,1851.0,2
1339,John Steuart Curry,American,1897.0,3
1340,Rolf Curt,German,,1
1341,Edward Curtis,American,1868.0,19
1343,Lily Cushing,American,1909.0,2
1344,Ronnie Cutrone,American,1948.0,2
1345,Eugène Cuvelier,French,1837.0,4
1346,Gunnar Cyrén,Swedish,1931.0,2
1347,Jerzy Czerniawski,Polish,1947.0,4
1348,Carl Otto Czeschka,Austrian,1878.0,12
1349,Allan D'Arcangelo,American,1930.0,35
1350,Lajos D'Ebneth,Hungarian,1902.0,2
1351,Roél d'Haese,Belgian,1921.0,3
1353,Alfredo da Silva,Bolivian,1935.0,2
1355,Dagron & Cie.,French,,2
1357,Louise Dahl-Wolfe,American,1895.0,8
1358,Karl Fred Dahmen,German,1917.0,10
1359,Walter Dahn,German,1954.0,3
1360,Wolfgang Dahnke,Nationality unknown,,1
1361,Michael D. Dailey,American,1938.0,1
1362,Hajime Daito,Japanese,,1
1364,Salvador Dalí,Spanish,1904.0,77
1365,Francois Dallegret,French,1937.0,1
1366,Gustaf Oscar Dalström,American,1893.0,1
1367,Oskar Dalvit,Swiss,1911.0,1
1368,Hubert Dalwood,British,1924.0,1
1369,Horia Damian,French,1922.0,1
1370,Jorge Damiani,Uruguayan,1931.0,2
1371,Charles Damiano,British,,1
1372,Elisabeth van Damme,Nationality unknown,,2
